ID,SampleCode,SiteCode,DateTime,pH,EC - Electrical Conductivity ,Alkalinity,H+,NH4,Ca,Mg,Na,Cl,NO3,SO4,PO4
4,6.00393 SI,P304,1/1/2006 23:20,6.91,46.4,439.36,0.12,0.0099,44.742,0.78996,3.02634,0.56875,0.00992,0.27538,0.39382
4,6.00322 SG,P304,1/2/2006 12:23,6.54,29,251.1,0.29,0.0099,29.652,0.50256,1.94695,0.4018,0.0248,0.23177,0.42389
4,6.00323 SG,P304,1/17/2006 14:55,7.2,51,527.76,0.06,0.0099,28.484,0.77316,3.72853,0.54285,0.04278,0.2548,0.29488
4,6.00324 SG,P304,1/24/2006 14:26,7.41,58.2,551.68,0.04,0.0099,47.288,0.94596,3.89758,0.5439,0.03472,0.25823,0.30943
4,6.00558 SG,P304,2/6/2006 9:37,7.49,60.1,574.56,0.03,0.0099,57.698,1.07532,3.89873,0.56875,0.02294,0.23079,0.23959
4,6.00568 SG,P304,2/21/2006 12:27,7.47,53.1,557.5,0.03,0.0099,54.524,0.91632,3.16641,0.47075,0.02418,0.18179,0.32107
4,6.00764 SI,P304,2/27/2006 6:08,7.68,38.4,647.58,0.02,0.0099,51.27,0.87288,3.52958,0.5971,0.03596,0.21119,0.42389
4,6.00734 SG,P304,3/1/2006 13:24,7.02,44.1,473.4,0.1,0.0099,48.346,0.90456,3.35754,0.5411,0.00992,0.2254,0.24347
4,6.01059 SG,P304,3/29/2006 12:25,7.32,51.1,502.2,0.05,0.01998,57.168,1.00428,3.49163,0.5124,0.00992,0.23275,0.03686
4,6.01032 SI,P304,4/2/2006 15:01,NA,NA,320.64,,0.0099,42.716,0.68724,2.05781,0.3227,0.1023,0.21707,0.10282
4,6.01033 SI,P304,4/3/2006 7:01,NA,NA,351.02,,0.0099,44.622,0.71592,2.25906,0.35945,0.0713,0.21217,0.09991
4,6.01034 SI,P304,4/3/2006 15:01,NA,NA,355.44,,0.0099,45.322,0.73368,2.48607,0.38885,0.03906,0.22834,0.13289
4,6.01035 SI,P304,4/4/2006 15:01,NA,NA,384.74,,0.0099,47.098,0.77316,2.79611,0.41755,0.02976,0.21609,0.14744
4,6.0106 SG,P304,4/12/2006 13:36,NA,NA,432.26,,0.0099,48.666,0.81468,3.03922,0.44135,0.00992,0.21609,0.28421
4,6.01036 SI,P304,4/21/2006 6:49,7.33,42.8,430.34,0.05,0.0099,54.034,0.87492,2.97229,0.45815,0.00992,0.20923,0.09991
4,6.01037 SI,P304,4/21/2006 18:42,7.36,42.1,420.32,0.04,0.0099,49.852,0.85512,2.90237,0.4473,0.00992,0.19992,0.11058
4,6.01157 SG,P304,5/2/2006 11:56,7.05,36.7,392.2,0.09,0.0099,47.398,0.73956,2.61924,0.36715,0.03472,0.2205,0.30555
4,6.01158 SG,P304,5/17/2006 12:37,7.2,43.6,418.18,0.06,0.0099,51.06,0.77616,2.8773,0.3752,0.0279,0.21315,0.32398
4,6.02315 SG,P304,5/31/2006 11:15,7.28,65,461.02,0.05,0.0099,49.972,0.81264,3.18136,0.385,0.03224,0.19404,0.31331
4,6.02316 SG,P304,6/14/2006 10:45,7.28,47.5,496.54,0.05,0.0099,57.638,0.86892,3.37939,0.3801,0.03224,0.18963,0.30943
4,6.02638 SG,P304,7/12/2006 11:45,7.41,50.3,533.22,0.04,0.0099,50.272,0.90252,3.72255,0.3822,0.0341,0.17248,0.27645
4,6.02639 SG,P304,7/23/2006 19:49,7.5,60.6,563.98,0.03,0.0099,64.694,1.02204,3.77775,1.8963,0.2511,0.54194,0.53447
4,6.0264 SG,P304,8/23/2006 12:25,NA,NA,616.94,,0.0099,57.088,1.07232,4.11677,0.5915,0.04712,0.18179,0.28421
4,6.02651 SG,P304,9/18/2006 9:38,7.14,62.6,602.48,0.07,0.0099,74.624,1.1316,4.14184,0.57155,0.00992,0.20629,0.19206
4,7.00006 SG,P304,10/2/2006 10:40,7.36,76.2,593.42,0.04,0.0099,64.264,1.2462,4.31687,3.59345,0.00992,0.34986,0.30555
4,7.00022 SG,P304,10/5/2006 12:40,7.18,79.8,600.06,0.07,0.0099,80.792,1.2876,4.25477,5.4999,0.09176,0.6419,0.42001
4,7.00051 SG,P304,11/14/2006 12:40,NA,66.2,588.32,,0.036,73.806,1.17408,4.23292,1.50465,0.00992,0.25823,0.36084
4,7.00039 SG,P304,11/29/2006 11:27,7.24,63.6,595.7,0.06,0.0099,71.97,1.13952,4.17381,0.60025,0.03906,0.24402,0.28033
4,7.00077 SG,P304,12/13/2006 11:42,7.13,63,571.8,0.07,0.03096,70.742,1.12764,4.04179,0.6951,0.00992,0.24304,0.33853
4,7.00137 SI,P304,12/26/2006 21:50,7.8,62.2,494.6,0.02,0.0099,70.852,1.00824,3.98981,0.56385,0.03286,0.24157,0.30264
4,7.0013 SG,P304,12/27/2006 14:34,7.69,59.3,478.24,0.02,0.0099,67.598,0.96084,3.80558,0.59325,0.02728,0.23471,0.29488
4,7.00128 SI,P304,12/27/2006 0:54,7.78,54.7,440.9,0.02,0.02502,61.83,0.88476,3.40239,0.546,0.05084,0.25186,0.39382
4,7.00122 SI,P304,12/27/2006 2:24,7.75,54,517.96,0.02,0.0099,61.51,0.90948,3.32534,0.55965,0.03224,0.25186,0.32398
4,7.00177 SI,P304,1/4/2007 9:31,7.5,54.6,515.94,0.03,0.03798,67.768,1.12476,3.88562,0.60235,0.02294,0.22344,0.24735
4,7.00176 SI,P304,1/4/2007 12:08,7.37,45.3,404,0.04,0.027,55.482,0.93312,3.06935,0.46795,0.02294,0.16709,0.52283
4,7.00211 SI,P304,1/4/2007 13:38,7.39,44.1,407.12,0.04,0.01998,53.874,0.82752,2.94124,0.5124,0.02914,0.1715,0.43068
4,7.00212 SI,P304,1/4/2007 15:23,7.48,50.6,440.92,0.03,0.0099,59.184,0.89268,3.23748,0.5698,0.0403,0.19992,0.38703
4,7.00175 SG,P304,1/9/2007 16:00,7.64,58,553.16,0.02,0.02502,72.27,1.19388,4.08779,0.56875,0.0341,0.23667,0.26869
4,7.00192 SG,P304,1/25/2007 13:40,7.54,63.2,536.92,0.03,0.02592,70.452,1.2126,4.18485,0.61495,0.04774,0.26215,0.26578
4,7.0022 SG,P304,2/8/2007 12:17,7.43,67.8,542.42,0.04,0.0099,71.31,1.0842,4.09975,0.5775,0.0341,0.24304,0.28033
4,7.00311 SG,P304,2/10/2007 14:10,7.49,42.9,347.7,0.03,0.02196,50.132,0.85812,2.90421,0.51345,0.12028,0.20825,0.46075
4,7.00301 SI,P304,2/10/2007 6:10,7.05,57.4,558.72,0.09,0.0099,70.322,1.19388,4.02569,0.5922,0.03596,0.23667,0.27645
4,7.00319 SI,P304,2/10/2007 12:34,7.46,47.8,414.98,0.03,0.01998,55.622,0.95784,3.28049,0.5488,0.093,0.22638,0.39091
4,7.00242 SI,P304,2/10/2007 21:59,7.62,49.1,405.02,0.02,0.01998,54.444,0.93408,3.04037,0.546,0.0589,0.196,0.37927
4,7.00243 SI,P304,2/10/2007 23:11,7.55,45.5,351.22,0.03,0.04194,47.688,0.83544,2.85315,0.7938,0.07998,0.20286,0.33853
4,7.00244 SI,P304,2/11/2007 0:24,7.49,38.4,317.5,0.03,0.04986,43.684,0.76032,2.63212,0.6181,0.10912,0.21217,0.44911
4,7.00245 SI,P304,2/11/2007 5:24,7.44,43.5,346.98,0.04,0.027,48.884,0.83436,2.78116,0.6377,0.11098,0.2744,0.52283
4,7.00246 SI,P304,2/11/2007 16:06,7.47,52.6,408.96,0.03,0.0279,57.848,0.99828,3.36743,1.00485,0.06324,0.33565,0.33174
4,7.00241 SG,P304,2/13/2007 14:30,7.6,59.7,514.92,0.03,0.02304,66.28,1.12476,3.89459,0.5943,0.04588,0.26852,0.28033
4,7.00274 SG,P304,2/21/2007 9:01,7.51,61,567.36,0.03,0.0099,70.822,1.24224,4.03581,0.57155,0.03906,0.25382,0.23571
4,7.001 SG,P304,3/7/2007 14:55,7.42,60.2,570.86,0.04,0.0369,66.54,1.10592,3.88976,0.553,0.04278,0.24598,0.25414
4,7.00112 SG,P304,3/20/2007 12:09,7.37,56.8,549.56,0.04,0.0099,68.716,1.03392,3.78672,0.57855,0.04216,0.2499,0.28421
4,7.00269 SI,P304,3/20/2007 15:35,7.39,48.8,438.88,0.04,0.02592,56.75,0.98844,3.05739,0.5005,0.1829,0.27048,0.42777
4,7.0027 SI,P304,3/20/2007 17:45,7.4,51.8,475.86,0.04,0.02088,61.71,1.06644,3.30234,0.52115,0.10912,0.27048,0.34629
4,7.0037 SG,P304,3/21/2007 12:57,7.26,54.6,474.74,0.05,0.027,66.68,1.07436,3.62457,0.53795,0.031,0.2548,0.22892
4,7.00447 SG,P304,4/3/2007 13:05,7.44,60.1,587.88,0.04,0.0099,69.544,1.07136,4.11079,0.55195,0.0217,0.24157,0.18042
4,7.00435 SG,P304,4/17/2007 13:15,7.36,63.1,599.56,0.04,0.0099,73.416,1.0536,4.19175,0.49945,0.02108,0.24059,0.22892
4,7.00474 SG,P304,5/1/2007 9:20,7.27,65,561.52,0.05,0.02592,75.692,1.1208,4.26696,0.6909,0.20708,0.75999,0.23571
4,7.00405 SG,P304,5/15/2007 12:45,7.3,63.1,559.3,0.05,0.0099,73.896,1.08816,4.38288,0.3486,0.0248,0.20384,0.17363
4,7.0055 SG,P304,5/30/2007 11:30,7.62,59.8,607.16,0.02,0.0279,76.72,1.18392,4.34493,0.2891,0.0248,0.19061,0.2619
4,7.00554 SG,P304,6/11/2007 10:42,7.82,57.9,560.62,0.02,0.02898,74.336,1.17708,4.32883,0.28245,0.02294,0.18963,0.18042
4,7.00569 SG,P304,7/18/2007 12:58,7.69,64.6,615.2,0.02,0.0099,79.964,1.21656,4.58597,0.35455,0.03472,0.21217,0.26578
4,7.00579 SG,P304,8/16/2007 7:45,NA,NA,829.24,,0.0099,115.366,1.87116,5.04114,0.95375,0.00992,0.19992,0.19885
4,7.00588 SG,P304,9/13/2007 13:55,7.87,88.6,759.82,0.01,0.0099,102.79,1.67472,4.81505,0.8449,0.03224,0.21413,0.24347
5,3.08837 SG,D102,10/16/2003 16:20,7.77,38.4,515.92,0.02,0.0099,69.744,0.84036,5.00618,0.5558,0.02914,0.13867,0.14744
5,3.08838 SG,D102,11/4/2003 14:30,8.85,38.9,547.16,0,0.0099,70.224,0.90744,4.60989,0.9142,0.21204,0.245,0.22892
5,3.08788 SI,D102,11/8/2003 21:07,7.9,27,458.74,0.01,0.0099,58.536,0.68328,3.41941,1.1137,0.27528,0.18081,0.46754
5,3.08789 SI,D102,11/9/2003 15:07,7.63,35.8,440.2,0.02,0.0099,57.238,0.81072,4.95121,2.88085,0.09424,0.3479,0.19206
5,3.08839 SG,D102,11/26/2003 11:30,8.99,34.1,547,0,0.0099,65.742,0.81168,4.67705,0.77595,0.00992,0.17738,0.10282
5,3.0879 SI,D102,12/6/2003 17:52,7.68,23.1,771.68,0.02,0.0099,65.542,0.82152,4.83,0.93695,0.03596,0.16121,0.14356
5,3.0884 SG,D102,12/7/2003 15:00,7.61,37.3,433.82,0.02,0.0099,62.928,0.76428,4.62898,1.53895,0.02728,0.23373,0.14356
5,3.08791 SI,D102,12/7/2003 4:12,7.61,30.7,434.16,0.02,0.0099,59.254,0.74556,4.31181,1.3622,0.16368,0.16954,0.29876
5,3.08792 SI,D102,12/7/2003 7:28,7.72,25,386.8,0.02,0.0099,57.928,0.72276,4.63197,1.57745,0.00992,0.23863,0.16587
5,3.08793 SI,D102,12/7/2003 12:57,7.65,27.2,319.42,0.02,0.0099,59.224,0.74256,4.64991,1.45915,0.04588,0.21707,0.17363
5,3.08794 SI,D102,12/7/2003 19:16,7.63,28.7,432.82,0.02,0.0099,59.194,0.76824,4.75617,1.4819,0.00992,0.21854,0.09603
5,3.08795 SI,D102,12/8/2003 6:18,7.53,33.3,490.06,0.03,0.0099,60.322,0.79092,4.76215,1.26175,0.00992,0.19796,0.12513
5,4.01973 SI,D102,12/12/2003 23:02,7.98,32.9,486.98,0.01,0.036,51.868,0.66648,4.27593,0.92715,0.02914,0.21952,0.09215
5,4.01953 SG,D102,12/22/2003 12:38,7.18,34.5,425.64,0.07,0.0099,54.214,0.69912,4.50087,0.88445,0.00992,0.22148,0.08827
5,4.01954 SG,D102,12/30/2003 11:30,7.67,30,451,0.02,0.0099,45.162,0.6102,4.06778,0.7315,0.00992,0.22246,0.0776
5,4.02892 SG,D102,1/4/2004 13:30,6.9,38.4,629.06,0.13,0.0099,57.298,0.73956,4.35988,0.6713,0.00992,0.22148,0.08439
5,4.01955 SG,D102,1/13/2004 8:30,7.71,30.4,578,0.02,0.0099,49.544,0.65364,4.21291,0.6566,0.00992,0.23275,0.08148
5,4.02996 SI,D102,2/2/2004 4:43,6.82,41.8,321.54,0.15,0.06084,62.998,0.80868,4.78607,0.76125,0.00992,0.21707,0.03686
5,4.02997 SI,D102,2/2/2004 19:31,6.94,37.6,100,0.11,0.07092,58.446,0.74652,4.22786,0.66745,0.05394,0.21707,0.03686
5,4.02998 SI,D102,2/3/2004 2:22,6.96,35.3,342.24,0.11,0.03186,57.378,0.73368,4.22786,0.67025,0.03596,0.20727,0.03686
5,4.02999 SI,D102,2/3/2004 18:26,6.97,39.2,268.6,0.11,0.07776,61.03,0.78408,4.59402,0.71365,0.08928,0.21217,0.03686
5,4.02893 SG,D102,2/4/2004 13:30,7.05,38.4,591.52,0.09,0.0099,57.218,0.73764,4.37598,0.70175,0.00992,0.21854,0.03686
5,4.02895 SG,D102,2/14/2004 11:30,7.11,32.9,545.44,0.08,0.0099,53.086,0.6744,3.65355,0.4977,0.03224,0.17738,0.0776
5,4.02894 SG,D102,2/18/2004 10:40,7.14,33.8,441.66,0.07,0.0099,53.066,0.6744,3.71473,0.51135,0.00992,0.18375,0.10282
5,5.05224 SG,D102,3/2/2004 10:20,NA,NA,446.16,,0.0099,54.504,0.70896,4.18577,0.64365,0.0217,0.27146,0.11834
5,4.03773 SI,D102,3/24/2004 10:40,7.46,49.9,524.22,0.03,0.0819,57.638,0.69912,4.11171,0.84595,0.02604,0.19257,0.15811
5,4.03774 SI,D102,3/25/2004 2:54,7.47,49.1,532.58,0.03,0.08586,57.818,0.69816,4.05582,0.68915,0.0248,0.20629,0.1843
5,4.04436 SG,D102,4/1/2004 9:30,7.57,55.2,441.76,0.03,0.0099,57.788,0.73272,4.15679,0.54985,0.00992,0.21854,0.1843
5,4.04437 SG,D102,4/15/2004 8:40,7.21,52.5,488.14,0.06,0.0099,60.932,0.7524,4.2458,0.47495,0.00992,0.19992,0.24735
5,4.04438 SG,D102,4/20/2004 7:44,7.37,51.2,487.6,0.04,0.0099,61.29,0.75936,4.24488,0.46095,0.00992,0.20825,0.30943
5,5.00388 SI,D102,4/24/2004 2:30,NA,NA,526.98,,0.06984,61.71,0.77124,4.47695,0.90615,0.43896,0.21854,0.08439
5,5.00376 SG,D102,4/27/2004 8:15,7.36,58.6,546.56,0.04,0.0099,56.57,0.71496,4.01281,0.53515,0.00992,0.20286,0.03686
5,5.00377 SG,D102,5/4/2004 13:13,7.49,53.8,546.94,0.03,0.0099,57.878,0.71388,4.1239,0.55685,0.00992,0.17542,0.13968
5,5.00378 SG,D102,5/11/2004 8:05,7.55,58,550.54,0.03,0.0099,58.586,0.7416,4.08871,0.54985,0.04216,0.18865,0.22892
5,5.00379 SG,D102,5/20/2004 13:30,7.55,53.3,559.38,0.03,0.0099,58.126,0.71988,4.1078,0.50365,0.05084,0.18179,0.09603
5,5.0038 SG,D102,5/26/2004 7:40,7.84,58.9,578.68,0.01,0.0099,60.092,0.74448,4.13885,0.4809,0.05208,0.20188,0.12901
5,5.00381 SG,D102,6/9/2004 9:55,NA,NA,625.92,,0.0099,64.524,0.77904,4.347,0.52605,0.04402,0.18081,0.17363
5,5.00382 SG,D102,6/22/2004 7:45,7.57,60,606.66,0.03,0.0099,62.568,0.76632,4.39185,0.5173,0.21018,0.245,0.22892
5,5.00383 SG,D102,7/10/2004 10:20,7.55,6.3,622.54,0.03,0.0099,63.506,0.77316,4.53905,0.5579,0.10292,0.15925,0.23959
5,5.00386 SG,D102,7/28/2004 7:30,7.81,63.4,645.48,0.02,0.0099,63.126,0.77712,4.72397,0.6062,0.14384,0.16317,0.21049
5,5.00384 SG,D102,8/12/2004 14:10,NA,NA,658.82,,0.0099,64.814,0.78504,4.94523,0.6258,0.14198,0.11515,0.25026
5,5.00385 SG,D102,9/1/2004 13:50,7.69,66.9,662.84,0.02,0.0099,64.754,0.79296,4.99008,0.67515,0.0372,0.12348,0.12513
5,5.00387 SG,D102,9/29/2004 15:15,7.75,63.3,647.38,0.02,0.0099,63.276,0.78696,4.81298,0.6307,0.0403,0.13573,0.16975
5,5.00467 SI,D102,10/17/2004 15:37,7.6,96,557.32,0.03,0.0099,88.478,1.22244,5.45238,2.31,1.98586,0.52528,0.93993
5,5.00014 SG,D102,10/18/2004 12:30,7.4,64.7,443.12,0.04,0.01998,72.918,0.94596,5.27436,2.2428,0.70804,0.36309,0.59655
5,5.00468 SI,D102,10/18/2004 2:30,7.64,85.1,494.5,0.02,0.0099,78.448,1.07232,5.25826,2.2162,1.43096,0.50911,0.64505
5,5.00015 SG,D102,10/20/2004 17:00,6.98,47,313.62,0.1,0.0099,48.046,0.61128,4.47189,2.4808,0.00992,0.60515,0.03686
5,5.00016 SI,D102,10/20/2004 12:51,NA,NA,288.24,,0.02304,48.446,0.62208,4.34999,1.8186,0.03286,0.44884,0.22892
5,5.00028 SI,D102,10/21/2004 8:19,NA,NA,388.12,,0.0099,55.882,0.73068,5.07932,1.79585,0.00992,0.36946,0.13677
5,5.00103 SI,D102,11/7/2004 6:53,7.24,53.7,425.42,0.06,0.0099,52.498,0.6804,4.90406,1.162,0.00992,0.18179,0.07372
5,5.00104 SI,D102,11/8/2004 17:11,7.03,52.3,418.2,0.09,0.0099,53.974,0.70212,4.91119,1.04265,0.00992,0.18081,0.08827
5,5.00105 SG,D102,11/10/2004 16:20,7.38,54.5,470.52,0.04,0.0099,56.85,0.7554,5.01423,0.96145,0.00992,0.17444,0.03686
5,5.00241 SI,D102,11/11/2004 13:11,7.14,64.8,449.48,0.07,0.03996,60.582,0.76824,5.02113,3.09015,0.00992,0.18963,0.11058
5,5.00242 SI,D102,11/12/2004 3:06,7.48,54.8,418,0.03,0.02502,55.562,0.7248,4.88405,1.30025,0.00992,0.18277,0.17363
5,5.00239 SG,D102,11/22/2004 11:15,7.53,57.8,490.78,0.03,0.0099,62.178,0.84132,5.07426,0.81725,0.00992,0.16513,0.03686
5,5.00243 SI,D102,11/27/2004 20:39,NA,NA,501.22,,0.33336,64.314,0.87096,5.32427,4.18075,0.00992,0.20384,0.03686
5,5.0024 SG,D102,12/10/2004 9:27,NA,NA,445.44,,0.0099,57.158,0.75444,4.51605,0.81725,0.00992,0.18963,0.03686
5,5.00454 SG,D102,12/20/2004 9:50,6.52,95.1,495.68,0.3,0.0099,60.232,0.77904,4.8852,0.7819,0.00992,0.19061,0.10282
5,5.00455 SG,D102,12/28/2004 12:25,7.55,44.9,395.54,0.03,0.0099,52.218,0.66456,3.85664,0.6517,0.0217,0.16023,0.03686
5,5.03543 SI,D102,12/30/2004 11:36,7.49,58.1,401.94,0.03,0.04392,64.364,0.8532,5.11727,0.9072,0.04712,0.2009,0.03686
5,5.03544 SI,D102,12/31/2004 3:22,7.18,111,399.1,0.07,0.05292,54.724,0.71292,3.9307,10.423,0.00992,0.13965,0.03686
5,5.03545 SG,D102,1/10/2005 14:00,7.38,32.7,281.72,0.04,0.0099,39.772,0.55296,2.74114,0.43155,0.00992,0.21217,0.14744
5,5.03547 SG,D102,1/25/2005 9:15,7.49,143.3,383,0.03,0.02304,45.96,0.6162,3.43643,0.6475,0.00992,0.28665,0.08439
5,5.03546 SG,D102,2/9/2005 10:00,7.68,42.7,379.9,0.02,0.0099,0,0.67932,3.76257,0.54985,0.00992,0.22638,0.08827
5,5.03761 SG,D102,3/15/2005 10:10,7.18,38.3,344.1,0.07,0.0099,47.696,0.60624,3.40538,0.55195,0.00992,0.18767,0.1067
5,5.03762 SG,D102,3/22/2005 14:00,6.93,27.8,253.92,0.12,0.0099,37.288,0.4878,2.254,0.3605,0.0651,0.17346,0.22116
5,5.03769 SI,D102,3/22/2005 5:25,NA,NA,342.72,,0.0099,45.88,0.58356,3.1993,0.4907,0.00992,0.18473,0.03686
5,5.0377 SI,D102,3/22/2005 13:12,NA,NA,299.3,,0.04986,48.136,0.5826,2.65305,0.40075,0.62992,0.16709,0.25802
5,5.03771 SI,D102,3/22/2005 20:48,NA,NA,272.32,,0.10278,44.184,0.55296,2.6082,0.42245,0.43896,0.18865,0.09991
5,5.03763 SG,D102,3/31/2005 13:43,7.43,43.3,343.74,0.04,0.0099,47.118,0.60132,3.38951,0.50435,0.00992,0.19894,0.1067
5,5.04056 SG,D102,4/15/2005 8:40,7.96,45,366.56,0.01,0.0099,50.232,0.62112,3.4224,0.53305,0.00992,0.18963,0.03686
5,5.04057 SG,D102,4/20/2005 14:05,7.15,58.6,343.42,0.07,0.0099,49.812,0.61224,3.39549,0.5145,0.00992,0.17836,0.14356
5,5.04041 SI,D102,4/24/2005 16:16,NA,NA,334.66,,0.0099,50.412,0.62016,3.37939,0.5341,0.00992,0.21511,0.03686
5,5.0404 SI,D102,4/25/2005 10:45,NA,NA,344.22,,0.0099,50.79,0.62208,3.41251,0.52605,0.00992,0.16415,0.03686
5,5.04058 SG,D102,4/26/2005 11:00,NA,NA,371,,0.0099,50.91,0.63096,3.45253,0.52325,0.02108,0.18375,0.1067
5,5.04216 SI,D102,5/1/2005 20:44,NA,NA,364.52,,0.0099,47.956,0.61224,3.41941,0.553,0.00992,0.19159,0.08827
5,5.04219 SG,D102,5/4/2005 8:57,7.57,42.6,363.38,0.03,0.0099,48.596,0.61716,3.51854,0.50155,0.00992,0.17346,0.10282
5,5.05288 SI,D102,5/5/2005 15:58,7.15,35.8,294.7,0.07,0.0099,42.378,0.52728,2.60222,0.3444,0.00992,0.16121,0.08439
5,5.05289 SI,D102,5/6/2005 13:40,7.13,37.4,326.16,0.07,0.0099,44.742,0.58068,3.06429,0.39305,0.00992,0.18081,0.08827
5,5.0529 SI,D102,5/9/2005 7:00,7.09,39.6,299.18,0.08,0.0099,44.484,0.56184,2.60521,0.29995,0.05022,0.18277,0.15132
5,5.05291 SI,D102,5/9/2005 14:37,7.14,37.4,293.56,0.07,0.0099,44.014,0.57768,2.58911,0.30695,0.05084,0.18081,0.15132
5,5.05231 SG,D102,5/10/2005 9:15,7.25,38.1,338.86,0.06,0.0099,45.86,0.5964,3.08545,0.42455,0.00992,0.20188,0.11834
5,5.05312 SI,D102,5/14/2005 22:38,7.4,36.1,368.76,0.04,0.0099,48.426,0.64584,3.49853,0.44835,0.00992,0.16954,0.03686
5,5.05313 SI,D102,5/15/2005 15:00,7.44,35.7,367.66,0.04,0.0099,48.336,0.63588,3.52245,0.44835,0.00992,0.16709,0.07372
5,5.05314 SI,D102,5/16/2005 6:08,7.4,30.9,326.78,0.04,0.0099,44.792,0.6024,3.04336,0.3871,0.00992,0.15925,0.1067
5,5.05315 SI,D102,5/16/2005 13:52,7.4,32.5,332.48,0.04,0.0099,44.514,0.5994,3.05624,0.3829,0.00992,0.15729,0.12901
5,5.0524 SG,D102,5/17/2005 8:22,7.37,36.3,353.2,0.04,0.0099,46.09,0.60132,3.22138,0.42945,0.00992,0.19796,0.13289
5,5.05338 SI,D102,5/23/2005 14:58,7.38,42.1,382.3,0.04,0.0099,50.092,0.6576,3.69058,0.45605,0.17422,0.15925,0.09603
5,5.05387 SG,D102,5/24/2005 12:00,NA,NA,402.5,,0.0099,50.682,0.63696,3.64458,0.4501,0.00992,0.18375,0.11058
5,5.05339 SI,D102,5/26/2005 4:53,7.34,43.5,406.54,0.05,0.0099,51.958,0.68928,3.75567,0.4571,0.04278,0.147,0.03686
5,5.05254 SG,D102,6/2/2005 12:05,7.33,44,380.22,0.05,0.0099,52.618,0.65568,3.74164,0.4522,0.00992,0.14994,0.1067
5,5.05391 SG,D102,6/16/2005 10:45,7.39,46,438.26,0.04,0.0099,54.634,0.69024,4.03765,0.61985,0.00992,0.16954,0.03686
5,5.05402 SG,D102,6/24/2005 13:49,7.25,44.6,469.68,0.06,0.0099,55.552,0.69912,4.08181,0.48265,0.00992,0.15925,0.1067
5,6.00271 SG,D102,8/3/2005 14:40,7.35,57.8,100,0.04,0.0099,6.538,1.22052,0,0.0651,0.06572,0,0.30943
5,5.05433 SG,D102,8/17/2005 11:35,7.48,51.8,507.52,0.03,0.0099,61.41,0.76332,4.60207,0.54215,0.00992,0.14259,0.13677
5,5.05446 SG,D102,9/7/2005 7:30,7.39,47.9,488.42,0.04,0.0099,63.116,0.786,4.69798,0.54215,0.04402,0.15386,0.11834
5,5.05447 SG,D102,9/27/2005 10:10,7.55,53.6,524.44,0.03,0.0099,64.204,0.8058,4.70212,0.6013,0.00992,0.15729,0.15811
5,6.00272 SG,D102,10/25/2005 9:55,NA,NA,503.22,,0.0099,38.096,0.6882,4.669,0.7413,0.03224,0.17934,0.24347
5,6.00356 SI,D102,10/25/2005 4:17,NA,NA,545.94,,0.03492,40.152,0.71496,4.76307,0.83125,0.04774,0.22638,0.33562
5,6.00273 SG,D102,11/16/2005 11:10,7.52,51.9,513.32,0.03,0.0099,46.41,0.73176,4.71316,0.82845,0.02914,0.1764,0.28033
5,6.00274 SG,D102,11/29/2005 14:40,7.15,51.4,489.64,0.07,0.0099,52.906,0.77412,5.32542,1.1116,0.00992,0.1764,0.27645
5,6.00357 SI,D102,12/1/2005 20:40,NA,NA,458.54,,0.15066,41.13,0.55788,4.39392,1.8669,0.41416,0.19796,0.70422
5,6.00358 SI,D102,12/1/2005 23:36,NA,NA,373.34,,0.12168,41.44,0.58356,4.20693,2.3051,0.67518,0.28959,0.67803
5,6.00275 SG,D102,12/2/2005 10:00,6.89,35,280.22,0.13,0.0099,35.232,0.51444,3.21747,1.1116,0.10788,0.2989,0.40546
5,6.00359 SI,D102,12/2/2005 1:34,NA,NA,337.18,,0.20664,37.786,0.54612,4.01281,1.9173,0.34906,0.33859,0.98746
5,6.0036 SI,D102,12/2/2005 3:36,NA,NA,335.88,,0.21258,36.608,0.49872,3.5535,1.50955,0.31,0.33075,0.87009
5,6.00276 SG,D102,12/12/2005 9:58,7.67,51.2,473.56,0.02,0.0099,44.742,0.69216,4.66003,0.79065,0.031,0.18767,0.2134
5,6.00277 SG,D102,12/21/2005 9:35,7.26,43.7,443.68,0.05,0.0099,45.312,0.67536,4.39783,0.72555,0.03286,0.20286,0.20273
5,6.00361 SI,D102,12/25/2005 11:22,7.56,51.9,468.38,0.03,0.0099,41.17,0.66648,4.63312,0.72065,0.02108,0.19404,0.28421
5,6.00362 SI,D102,12/26/2005 6:06,7.49,44.7,402.86,0.03,0.0099,46.24,0.627,3.88769,0.6083,0.04526,0.16023,0.34629
5,6.00363 SI,D102,12/26/2005 7:52,7.37,38.4,328.18,0.04,0.0099,38.964,0.552,3.2545,0.52115,0.04278,0.15386,0.34629
5,6.00364 SI,D102,12/26/2005 9:49,7.41,41.2,364.58,0.04,0.0099,41.788,0.5964,3.54752,0.5796,0.02976,0.17444,0.30943
5,6.00278 SG,D102,12/27/2005 11:05,7.47,48.8,455.18,0.03,0.0099,43.176,0.6882,4.32998,0.67725,0.03472,0.19992,0.19885
5,6.00279 SG,D102,12/31/2005 9:55,7.15,26.4,250.18,0.07,0.0099,26.258,0.39792,2.3621,0.4137,0.09114,0.18767,0.51992
5,6.00365 SI,D102,12/31/2005 2:40,NA,NA,469.36,,0.0099,46.678,0.6576,4.5701,0.63385,0.031,0.18277,0.34241
